HDD65,log_sqft,building_age,envelope_score,hdd_sqft,age_hdd,sqft_per_hdd,hdd_squared,envelope_class_encoded,climate_zone_encoded,TYPEHUQ,ADQINSUL,DRAFTY
1571,7.539027055823995,25,8.0,2.95348,3.9275,1.1966900063653725,0.2468041,1,1,2,2,4
2347,7.4673710669175595,45,9.0,4.10725,10.5615,0.7456327226246272,0.5508409,1,1,2,2,3
4754,7.691656822810547,45,9.0,10.41126,21.393,0.4606647034076567,2.2600516,1,2,2,2,3
6791,4.605170185988092,15,8.0,0.0,10.1865,0.0,4.6117681,1,0,4,2,4
6607,6.1092475827643655,80,0.0,2.97315,52.856,0.06810958074769184,4.3652449,2,0,2,4,1
3250,6.429719478039138,65,2.0,2.015,21.125,0.19076923076923077,1.05625,2,2,2,3,1
2429,7.313220387090301,80,9.0,3.6435,19.432,0.6175380815150268,0.5900041,1,1,2,2,3
1018,8.131530710604252,25,11.0,3.4612,2.545,3.3398821218074657,0.1036324,0,1,2,1,4
5859,7.495541943884256,65,10.0,10.5462,38.0835,0.30721966205837176,3.4327881,1,2,3,2,3
4493,4.605170185988092,55,8.0,0.0,24.7115,0.0,2.0187049,1,2,2,2,2
7226,6.907755278982137,15,12.0,7.226,10.839,0.1383891502906172,5.2215076,0,0,4,2,3
6640,7.003065458786462,80,5.0,7.304,53.12,0.16566265060240964,4.40896,2,0,2,3,3
7669,7.047517221357296,65,6.0,8.81935,49.8485,0.1499543617159995,5.8813561,1,0,2,2,2
4675,7.615791072035833,65,8.0,9.49025,30.3875,0.43422459893048126,2.1855625,1,2,2,2,4
1188,6.507277712385012,45,6.0,0.79596,5.346,0.563973063973064,0.1411344,1,1,5,4,3
6277,6.1092475827643655,45,11.0,2.82465,28.2465,0.07169029791301577,3.9400729,0,0,1,2,3
4300,8.294049640102028,2,12.0,17.2,0.86,0.9302325581395349,1.849,0,2,2,1,4
4285,7.635303886259415,80,5.0,8.86995,34.28,0.4830805134189031,1.8361225,2,2,2,3,3
2162,6.937314081223682,15,10.0,2.22686,3.243,0.47641073080481033,0.4674244,1,1,2,2,4
4399,7.700747794511798,15,10.0,9.72179,6.5985,0.5023869061150261,1.9351201,1,2,2,2,4
1776,7.539027055823995,7,11.0,3.33888,1.2432,1.0585585585585586,0.3154176,0,1,2,2,4
6561,5.135798437050262,80,5.0,1.11537,52.488,0.02591068434689834,4.3046721,2,0,2,2,2
3474,7.803843303538772,15,11.0,8.5113,5.211,0.7052389176741508,1.2068676,0,2,2,1,4
5339,6.877296071497429,45,11.0,5.17883,24.0255,0.18168196291440344,2.8504921,0,2,2,2,3
5860,6.396929655216146,35,9.0,3.516,20.51,0.10238907849829351,3.43396,1,2,3,3,3
2051,7.495541943884256,80,1.0,3.6918,16.408,0.8776206728425159,0.4206601,2,1,2,3,1
3461,7.098375638590786,35,11.0,4.18781,12.1135,0.34960993932389484,1.1978521,0,2,5,2,3
5192,7.549609165154532,65,10.0,9.8648,33.748,0.3659476117103236,2.6956864,1,2,2,2,3
7784,4.605170185988092,80,7.0,0.0,62.272,0.0,6.0590656,1,0,5,2,3
3484,8.210668031162976,25,11.0,12.82112,8.71,1.0562571756601606,1.2138256,0,2,2,1,4
3350,8.070906088787819,65,9.0,10.72,21.775,0.9552238805970149,1.12225,1,2,2,1,4
3341,6.272877006546167,65,9.0,1.77073,21.7165,0.15863513917988625,1.1162281,1,2,4,1,3
7113,6.866933284461882,55,9.0,6.82848,39.1215,0.13496415014761703,5.0594769,1,0,2,1,4
7120,8.213381737034572,80,7.0,26.2728,56.96,0.5182584269662921,5.06944,1,0,2,2,4
5063,7.2078598714324755,25,9.0,6.83505,12.6575,0.2666403318190796,2.5633969,1,2,2,1,4
3412,8.070906088787819,15,11.0,10.9184,5.118,0.9378663540445487,1.1641744,0,2,2,1,4
7998,7.200424892944957,80,7.0,10.71732,63.984,0.16754188547136784,6.3968004,1,0,2,3,3
7235,7.649692623711514,15,11.0,15.1935,10.8525,0.2902557014512785,5.2345225,0,0,3,1,4
2640,7.745002803515839,80,7.0,6.0984,21.12,0.875,0.69696,1,1,2,2,3
4615,8.080237416216702,15,11.0,14.90645,6.9225,0.6998916576381365,2.1298225,0,2,2,1,4
5628,7.696212639346407,55,10.0,12.3816,30.954,0.39090262970859985,3.1674384,1,2,2,2,3
4997,6.984716320118266,80,5.0,5.39676,39.976,0.21612967780668402,2.4970009,2,2,2,2,2
5300,8.006367567650246,80,7.0,15.9,42.4,0.5660377358490566,2.809,1,2,2,2,4
2567,6.173786103901937,45,8.0,1.23216,11.5515,0.18698870276587456,0.6589489,1,1,2,1,4
2424,6.4457198193855785,80,7.0,1.52712,19.392,0.2599009900990099,0.5875776,1,1,2,2,3
4328,7.969011781106478,15,11.0,12.50792,6.492,0.6677449168207024,1.8731584,0,2,3,1,4
5543,7.90100705199242,80,10.0,14.9661,44.344,0.4871008479162908,3.0724849,1,2,2,1,3
4924,7.649692623711514,45,11.0,10.3404,22.158,0.4264825345247766,2.4245776,0,2,2,2,3
3835,7.495541943884256,7,11.0,6.903,2.6845,0.46936114732724904,1.4707225,0,2,2,2,2
6699,5.991464547107982,45,9.0,2.6796,30.1455,0.059710404537990744,4.4876601,1,0,5,3,3
1789,7.937374696163295,25,11.0,5.0092,4.4725,1.5651201788708775,0.3200521,0,1,2,1,4
2931,7.7406644019172415,2,12.0,6.7413,0.5862,0.7847151142954623,0.8590761,0,1,2,1,4
6285,7.90100705199242,15,11.0,16.9695,9.4275,0.4295942720763723,3.9501225,0,0,2,1,4
5117,6.380122536899765,15,8.0,3.01903,7.6755,0.11530193472737932,2.6183689,1,2,5,2,4
5161,4.605170185988092,35,7.0,0.0,18.0635,0.0,2.6635921,1,2,2,2,4
4000,7.2078598714324755,55,10.0,5.4,22.0,0.3375,1.6,1,2,3,2,3
2079,7.24422751560335,45,11.0,2.9106,9.3555,0.6734006734006734,0.4322241,0,1,2,2,3
4195,5.438079308923196,55,11.0,0.96485,23.0725,0.054827175208581644,1.7598025,0,2,4,1,4
4208,5.634789603169249,35,8.0,1.17824,14.728,0.06653992395437262,1.7707264,1,2,5,1,4
3108,6.396929655216146,55,10.0,1.8648,17.094,0.19305019305019305,0.9659664,1,2,4,2,3
6337,4.605170185988092,35,11.0,0.0,22.1795,0.0,4.0157569,0,0,3,2,3
5263,7.7406644019172415,80,10.0,12.1049,42.104,0.4370131103933118,2.7699169,1,2,2,1,3
6151,7.090076835776092,80,5.0,7.3812,49.208,0.19509022923101935,3.7834801,2,0,2,2,2
6404,7.955074273262696,25,13.0,18.2514,16.01,0.44503435352904436,4.1011216,0,0,2,1,4
7693,7.757906208351747,45,9.0,18.00162,34.6185,0.3041726244637983,5.9182249,1,0,2,2,4
2668,7.438383530044307,35,9.0,4.5356,9.338,0.6371814092953523,0.7118224,1,1,2,2,4
4384,4.605170185988092,80,9.0,0.0,35.072,0.0,1.9219456,1,2,3,2,3
5782,8.101677747454572,55,6.0,19.0806,31.801,0.5707367692839848,3.3431524,1,2,2,3,2
3941,6.84587987526405,80,7.0,3.70454,31.528,0.23851814260340015,1.5531481,1,2,2,2,4
5293,7.090076835776092,2,11.0,6.3516,1.0586,0.22671452862270924,2.8015849,0,2,5,2,3
1725,7.90100705199242,45,5.0,4.6575,7.7625,1.565217391304348,0.2975625,2,1,2,3,2
2277,4.605170185988092,80,7.0,0.0,18.216,0.0,0.5184729,1,1,3,3,3
2421,7.560080465021827,7,12.0,4.64832,1.6947,0.7930607187112764,0.5861241,0,1,2,1,4
6135,4.787491742782046,65,8.0,0.7362,39.8775,0.019559902200488997,3.7638225,1,0,2,3,3
3938,7.992944547318106,25,10.0,11.65648,9.845,0.7516505840528187,1.5507844,1,2,2,2,4
5848,6.946975992135418,65,6.0,6.08192,38.012,0.17783857729138167,3.4199104,1,2,2,2,2
5657,7.539027055823995,25,12.0,10.63516,14.1425,0.33233162453597315,3.2001649,0,2,2,2,3
4570,7.333023014386481,55,5.0,6.9921,25.135,0.3347921225382932,2.08849,2,2,2,4,2
2237,4.605170185988092,80,9.0,0.0,17.896,0.0,0.5004169,1,1,2,2,3
5720,6.697034247666484,80,5.0,4.6332,45.76,0.14160839160839161,3.27184,2,2,2,3,3
1000,4.605170185988092,45,10.0,0.0,4.5,0.0,0.1,1,1,2,1,3
5630,6.856461984594587,35,9.0,5.3485,19.705,0.16873889875666073,3.16969,1,2,3,2,4
3085,7.313220387090301,55,8.0,4.6275,16.9675,0.4862236628849271,0.9517225,1,2,2,2,4
5300,8.039157390473237,25,10.0,16.43,13.25,0.5849056603773585,2.809,1,2,2,2,3
4327,8.0925452638913,7,11.0,14.14929,3.0289,0.7557198983129189,1.8722929,0,2,2,2,4
7157,7.461640392208575,65,8.0,12.45318,46.5205,0.24311862512225793,5.1222649,1,0,2,2,4
4773,7.926602599181384,80,7.0,13.22121,38.184,0.5803477896501152,2.2781529,1,2,2,2,4
1248,7.696212639346407,2,12.0,2.7456,0.2496,1.7628205128205128,0.1557504,0,1,2,1,4
6275,7.090076835776092,25,12.0,7.53,15.6875,0.19123505976095617,3.9375625,0,0,2,2,3
7057,4.605170185988092,25,11.0,0.0,17.6425,0.0,4.9801249,0,0,5,1,4
3293,7.600902459542082,35,10.0,6.586,11.5255,0.6073489219556635,1.0843849,1,2,2,1,4
5820,7.162397497355718,45,4.0,7.5078,26.19,0.22164948453608246,3.38724,2,2,4,4,4
2502,7.791522819150732,45,12.0,6.05484,11.259,0.9672262190247801,0.6260004,0,1,2,1,3
4430,8.006367567650246,15,10.0,13.29,6.645,0.6772009029345373,1.96249,1,2,2,2,4
1451,6.131226489483141,25,11.0,0.66746,3.6275,0.31702274293590627,0.2105401,0,1,3,1,3
4030,7.77485576666552,7,11.0,9.5914,2.821,0.5905707196029777,1.62409,0,2,2,2,2
4234,8.268731832117737,15,11.0,16.5126,6.351,0.9211147850732169,1.7926756,0,2,2,1,4
4328,7.640123172695364,25,10.0,9.00224,10.82,0.4805914972273567,1.8731584,1,2,2,2,4
4856,7.937374696163295,65,10.0,13.5968,31.564,0.5766062602965404,2.3580736,1,2,2,2,3
4341,5.393627546352362,55,8.0,0.95502,23.8755,0.0506795669200645,1.8844281,1,2,5,2,4
5356,7.700747794511798,65,8.0,11.83676,34.814,0.41262135922330095,2.8686736,1,2,2,2,3
5753,7.783224016336037,65,8.0,13.8072,37.3945,0.4171736485312011,3.3097009,1,2,2,3,3
5877,7.090076835776092,55,8.0,7.0524,32.3235,0.20418580908626852,3.4539129,1,2,2,2,4
3375,7.635303886259415,25,10.0,6.98625,8.4375,0.6133333333333333,1.1390625,1,2,2,2,4
5794,7.455876687491824,55,8.0,10.02362,31.867,0.29858474283741804,3.3570436,1,2,2,2,3
4530,7.696212639346407,45,11.0,9.966,20.385,0.4856512141280353,2.05209,0,2,2,2,3
4257,6.684611727667927,35,9.0,3.4056,14.8995,0.18792576932111815,1.8122049,1,2,3,2,3
5626,7.590852123688581,45,11.0,11.13948,25.317,0.35193743334518307,3.1651876,0,2,2,2,3
3909,5.298317366548036,80,7.0,0.7818,31.272,0.05116398055768739,1.5280281,1,2,5,2,3
4326,4.605170185988092,35,9.0,0.0,15.141,0.0,1.8714276,1,2,2,2,4
4183,7.01211529430638,65,10.0,4.64313,27.1895,0.26535978962467127,1.7497489,1,2,3,2,3
4471,7.3777589082278725,45,11.0,7.1536,20.1195,0.35786177588906287,1.9989841,0,2,2,2,3
3239,6.917705609835305,65,10.0,3.27139,21.0535,0.3118246372337141,1.0491121,1,2,2,2,3
4250,8.34283980427146,2,14.0,17.85,0.85,0.9882352941176471,1.80625,0,2,2,1,3
6286,7.824046010856292,80,9.0,15.715,50.288,0.39770919503658925,3.9513796,1,0,2,2,3
3327,6.956545443151569,2,12.0,3.49335,0.6654,0.3155996393146979,1.1068929,0,2,2,1,4
3357,7.9724660159745655,55,9.0,9.7353,18.4635,0.8638665475126601,1.1269449,1,2,2,1,4
4583,6.016157159698354,80,8.0,1.87903,36.664,0.08946105171285185,2.1003889,1,2,3,1,4
8000,7.696212639346407,15,11.0,17.6,12.0,0.275,6.4,0,0,2,1,4
3041,6.887552571664617,65,6.0,2.98018,19.7665,0.32226241367971065,0.9247681,1,2,2,3,3
2963,8.216088098632316,25,10.0,10.9631,7.4075,1.2487343908201147,0.8779369,1,1,2,2,4
1281,8.205218426395412,25,11.0,4.68846,3.2025,2.857142857142857,0.1640961,0,1,2,1,4
1083,7.4673710669175595,45,9.0,1.89525,4.8735,1.6158818097876269,0.1172889,1,1,2,2,3
5218,7.090076835776092,2,13.0,6.2616,1.0436,0.22997316979685703,2.7227524,0,2,4,2,3
2207,6.413458957167357,65,4.0,1.34627,14.3455,0.2763932940643407,0.4870849,2,1,2,3,4
5022,7.8632667240095735,35,10.0,13.0572,17.577,0.5177220230983672,2.5220484,1,2,2,1,4
2293,6.745236349484363,80,9.0,1.94905,18.344,0.3706934147405146,0.5257849,1,1,2,2,3
2000,6.659293919683638,35,7.0,1.56,7.0,0.39,0.4,1,1,5,3,2
4182,7.495541943884256,2,12.0,7.5276,0.8364,0.430416068866571,1.7489124,0,2,2,1,4
4973,7.6544432264701125,25,10.0,10.49303,12.4325,0.42429117233058516,2.4730729,1,2,3,2,2
4879,5.247024072160486,65,9.0,0.92701,31.7135,0.038942406230784994,2.3804641,1,2,2,1,4
1109,7.8632667240095735,45,12.0,2.8834,4.9905,2.3444544634806133,0.1229881,0,1,2,1,3
7081,7.874739125171811,55,9.0,18.62303,38.9455,0.3714164666007626,5.0140561,1,0,2,1,4
4203,4.605170185988092,80,7.0,0.0,33.624,0.0,1.7665209,1,2,5,3,3
6036,7.696212639346407,15,8.0,13.2792,9.054,0.36447978793903246,3.6433296,1,0,3,2,4
2357,7.783224016336037,55,8.0,5.6568,12.9635,1.0182435299109036,0.5555449,1,1,2,2,3
6361,6.396929655216146,80,5.0,3.8166,50.888,0.09432479169941833,4.0462321,2,0,2,3,4
5104,4.605170185988092,35,5.0,0.0,17.864,0.0,2.6050816,2,2,4,3,1
2233,6.907755278982137,80,5.0,2.233,17.864,0.4478280340349306,0.4986289,2,1,2,3,4
6222,6.327936783729195,35,8.0,3.48432,21.777,0.0900032144005143,3.8713284,1,0,5,1,4
7649,5.521460917862246,15,12.0,1.91225,11.4735,0.03268401098182769,5.8507201,0,0,2,2,3
986,7.402451520818244,55,8.0,1.61704,5.423,1.6632860040567952,0.0972196,1,1,2,2,4
5168,4.605170185988092,80,5.0,0.0,41.344,0.0,2.6708224,2,2,4,3,2
5652,6.946975992135418,7,12.0,5.87808,3.9564,0.18400566171266808,3.1945104,0,2,5,1,4
5186,7.402451520818244,55,9.0,8.50504,28.523,0.31623602005399154,2.6894596,1,2,2,1,4
5348,8.006367567650246,45,11.0,16.044,24.066,0.5609573672400897,2.8601104,0,2,2,2,3
4727,6.646390514847729,65,8.0,3.63979,30.7255,0.16289401311614132,2.2344529,1,2,3,2,3
5176,7.90100705199242,15,11.0,13.9752,7.764,0.5216383307573416,2.6790976,0,2,2,1,4
2663,6.907755278982137,65,9.0,2.663,17.3095,0.3755163349605708,0.7091569,1,1,2,1,4
7052,7.937374696163295,45,9.0,19.7456,31.734,0.3970504821327283,4.9730704,1,0,2,2,3
3401,7.52294091807237,7,12.0,6.29185,2.3807,0.5439576595119082,1.1566801,0,2,2,1,4
2469,6.579251212010101,35,3.0,1.77768,8.6415,0.2916160388821385,0.6095961,2,1,5,3,1
6963,7.090076835776092,80,5.0,8.3556,55.704,0.17233950883239982,4.8483369,2,0,2,2,4
5715,8.006367567650246,7,13.0,17.145,4.0005,0.5249343832020997,3.2661225,0,2,2,2,3
8003,4.605170185988092,35,12.0,0.0,28.0105,0.0,6.4048009,0,0,2,1,3
6614,6.856461984594587,80,5.0,6.2833,52.912,0.14363471424251587,4.3744996,2,0,2,3,3
6731,6.551080335043404,45,11.0,4.7117,30.2895,0.10399643440796316,4.5306361,0,0,5,2,3
6455,7.346010209913293,55,8.0,10.00525,35.5025,0.24012393493415957,4.1667025,1,0,2,2,2
2139,4.605170185988092,80,9.0,0.0,17.112,0.0,0.4575321,1,1,2,2,3
7096,7.090076835776092,65,8.0,8.5152,46.124,0.16910935738444194,5.0353216,1,0,2,2,4
2094,8.131530710604252,45,11.0,7.1196,9.423,1.6236867239732569,0.4384836,0,1,2,2,3
6546,6.551080335043404,25,9.0,4.5822,16.365,0.10693553315001528,4.2850116,1,0,2,1,4
5584,7.3901814282264295,80,7.0,9.04608,44.672,0.29011461318051573,3.1181056,1,2,2,2,3
5229,7.215239978730097,80,8.0,7.11144,41.832,0.26008797093134445,2.7342441,1,2,2,1,4
5487,5.598421958998375,35,11.0,1.48149,19.2045,0.049207217058501916,3.0107169,0,2,5,2,3
5521,7.090076835776092,80,8.0,6.6252,44.168,0.21735192899836986,3.0481441,1,2,2,1,4
8165,5.886104031450156,65,10.0,2.9394,53.0725,0.04409063074096754,6.6667225,1,0,4,2,3
2289,7.912056888179006,25,12.0,6.24897,5.7225,1.1926605504587156,0.5239521,0,1,2,2,3
8172,7.003065458786462,35,12.0,8.9892,28.602,0.1346059716103769,6.6781584,0,0,4,1,3
4192,6.721425700790643,80,9.0,3.47936,33.536,0.19799618320610687,1.7572864,1,2,4,2,3
1226,8.039157390473237,15,10.0,3.8006,1.839,2.528548123980424,0.1503076,1,1,2,3,3
5947,7.727535110475448,2,12.0,13.49969,1.1894,0.38170506137548343,3.5366809,0,2,2,1,4
5492,6.76849321164863,65,8.0,4.77804,35.698,0.1584122359796067,3.0162064,1,2,4,3,3
5272,5.247024072160486,45,9.0,1.00168,23.724,0.036039453717754175,2.7793984,1,2,2,3,3
4412,7.090076835776092,15,12.0,5.2944,6.618,0.271985494106981,1.9465744,0,2,2,2,3
6934,7.029972911706386,25,10.0,7.83542,17.335,0.16296509950966254,4.8080356,1,0,2,3,3
5210,6.593044534142437,80,5.0,3.8033,41.68,0.1401151631477927,2.71441,2,2,3,3,4
7836,8.160518247477505,35,10.0,27.426,27.426,0.44665645737621235,6.1402896,1,0,2,1,4
6765,7.6638772587034705,25,13.0,14.40945,16.9125,0.3148558758314856,4.5765225,0,0,2,1,3
3819,6.802394763324311,55,6.0,3.4371,21.0045,0.2356637863315004,1.4584761,1,2,5,2,4
5935,7.696212639346407,80,7.0,13.057,47.48,0.37068239258635216,3.5224225,1,2,2,2,4
4157,8.13739583005665,15,11.0,14.21694,6.2355,0.8227086841472215,1.7280649,0,2,2,1,4
7176,7.855544677915663,7,12.0,18.51408,5.0232,0.3595317725752508,5.1494976,0,0,2,1,4
1036,7.649692623711514,7,12.0,2.1756,0.7252,2.027027027027027,0.1073296,0,1,2,1,4
6644,7.948031990637284,35,11.0,18.80252,23.254,0.425948223961469,4.4142736,0,0,2,2,3
3971,4.605170185988092,65,8.0,0.0,25.8115,0.0,1.5768841,1,2,2,2,2
6136,5.736572297479192,80,9.0,1.90216,49.088,0.05052151238591916,3.7650496,1,0,3,2,3
2405,7.615791072035833,15,11.0,4.88215,3.6075,0.8440748440748441,0.5784025,0,1,2,1,4
3459,7.549609165154532,7,12.0,6.5721,2.4213,0.5492917028042787,1.1964681,0,2,2,1,4
4680,7.605890001053122,65,10.0,9.4068,30.42,0.42948717948717946,2.19024,1,2,2,2,3
5884,5.560681631015528,80,7.0,1.52984,47.072,0.04418762746430999,3.4621456,1,2,2,2,4
4464,7.01211529430638,80,7.0,4.95504,35.712,0.24865591397849462,1.9927296,1,2,3,2,4
5779,8.384804003370492,2,12.0,25.31202,1.1558,0.757916594566534,3.3396841,0,2,2,1,4
5346,7.549609165154532,65,9.0,10.1574,34.749,0.3554059109614665,2.8579716,1,2,2,1,4
3500,8.070906088787819,15,12.0,11.2,5.25,0.9142857142857143,1.225,0,2,2,2,3
6237,7.8632667240095735,55,9.0,16.2162,34.3035,0.4168670835337502,3.8900169,1,0,2,1,4
2854,7.501082124259871,15,11.0,5.16574,4.281,0.6341976173791171,0.8145316,0,1,2,1,2
4484,7.4673710669175595,7,14.0,7.847,3.1388,0.3902765388046387,2.0106256,0,2,3,1,3
5880,7.824046010856292,55,9.0,14.7,32.34,0.42517006802721086,3.45744,1,2,2,1,4
4388,6.565264970035361,80,0.0,3.11548,35.104,0.1618049225159526,1.9254544,2,2,2,4,1
3752,7.306531398939505,15,10.0,5.59048,5.628,0.39712153518123666,1.4077504,1,2,2,2,4
4397,7.090076835776092,45,9.0,5.2764,19.7865,0.2729133500113714,1.9333609,1,2,2,2,4
3242,8.070906088787819,15,10.0,10.3744,4.863,0.987045033929673,1.0510564,1,2,2,2,4
8531,5.634789603169249,45,9.0,2.38868,38.3895,0.032821474621966946,7.2777961,1,0,5,3,3
4283,6.709304340258298,25,6.0,3.51206,10.7075,0.1914545879056736,1.8344089,1,2,2,3,2
6113,8.1886891244442,80,6.0,22.0068,48.904,0.5889088827089809,3.7368769,1,0,2,1,4
5482,6.856461984594587,55,6.0,5.2079,30.151,0.17329441809558555,3.0052324,1,2,5,3,3
5153,6.214608098422191,80,3.0,2.5765,41.224,0.09703085581214826,2.6553409,2,2,2,3,2
5390,7.851661177889265,35,11.0,13.8523,18.865,0.47680890538033394,2.90521,0,2,2,2,3
5860,6.620073206530356,35,7.0,4.395,20.51,0.12798634812286688,3.43396,1,2,3,3,2
3040,7.170119543449628,80,7.0,3.952,24.32,0.4276315789473684,0.92416,1,2,2,2,4
4288,7.5443321080536885,45,9.0,8.10432,19.296,0.44076492537313433,1.8386944,1,2,2,2,4
2638,7.081708586105575,65,6.0,3.13922,17.147,0.45109931766489764,0.6959044,1,1,2,2,4
4963,7.570443252057374,80,5.0,9.62822,39.704,0.3908926052790651,2.4631369,2,2,3,3,3
3785,7.090076835776092,55,2.0,4.542,20.8175,0.31704095112285335,1.4326225,2,2,3,3,1
5543,6.396929655216146,45,10.0,3.3258,24.9435,0.10824463287028685,3.0724849,1,2,5,1,4
5296,7.396335293800808,80,8.0,8.63248,42.368,0.30777945619335345,2.8047616,1,2,2,1,4
7178,7.333023014386481,35,10.0,10.98234,25.123,0.21315129562552243,5.1523684,1,0,3,1,4
2544,6.620073206530356,80,6.0,1.908,20.352,0.294811320754717,0.6471936,1,1,3,1,4
5050,8.229511118964457,15,10.0,18.9375,7.575,0.7425742574257426,2.55025,1,2,2,2,4
1651,7.791522819150732,45,10.0,3.99542,7.4295,1.465778316172017,0.2725801,1,1,2,1,4
3012,7.580699752224563,35,11.0,5.90352,10.542,0.650730411686587,0.9072144,0,2,2,2,3
6654,7.426549072397305,35,7.0,11.17872,23.289,0.25247971145175835,4.4275716,1,0,3,2,2
4151,8.1886891244442,45,12.0,14.9436,18.6795,0.8672609009877138,1.7230801,0,2,2,1,3
6554,6.697034247666484,35,10.0,5.30874,22.939,0.1235886481537992,4.2954916,1,0,5,1,4
6119,5.886104031450156,65,8.0,2.20284,39.7735,0.05883314267037098,3.7442161,1,0,2,2,3
4718,7.3777589082278725,80,10.0,7.5488,37.744,0.3391267486222976,2.2259524,1,2,2,1,3
6927,6.272877006546167,45,9.0,3.67131,31.1715,0.07651219864299119,4.7983329,1,0,1,3,3
4616,7.495541943884256,65,8.0,8.3088,30.004,0.389948006932409,2.1307456,1,2,2,2,4
6467,7.803843303538772,35,9.0,15.84415,22.6345,0.37884645121385496,4.1822089,1,0,2,2,4
2167,7.696212639346407,65,7.0,4.7674,14.0855,1.015228426395939,0.4695889,1,1,2,1,4
6127,6.802394763324311,65,8.0,5.5143,39.8255,0.14689081116370165,3.7540129,1,0,2,2,4
5680,7.6638772587034705,80,9.0,12.0984,45.44,0.375,3.22624,1,2,2,2,3
8408,7.824046010856292,45,10.0,21.02,37.836,0.2973358705994291,7.0694464,1,0,2,1,4
1111,7.630461261783627,7,12.0,2.28866,0.7777,1.8541854185418543,0.1234321,0,1,2,1,4
6657,4.605170185988092,15,12.0,0.0,9.9855,0.0,4.4315649,0,0,2,2,3
3912,8.34283980427146,7,12.0,16.4304,2.7384,1.0736196319018405,1.5303744,0,2,2,1,4
7991,4.605170185988092,80,7.0,0.0,63.928,0.0,6.3856081,1,0,5,2,4
4681,7.843848638152472,45,9.0,11.93655,21.0645,0.5447553941465498,2.1911761,1,2,2,2,4
5516,6.659293919683638,80,0.0,4.30248,44.128,0.1414068165337201,3.0426256,2,2,5,4,1
5211,6.956545443151569,80,5.0,5.47155,41.688,0.20149683362118595,2.7154521,2,2,5,2,4
3397,6.709304340258298,80,5.0,2.78554,27.176,0.24138946128937297,1.1539609,2,2,4,3,2
1967,6.522092798170152,15,8.0,1.33756,2.9505,0.34570411794611083,0.3869089,1,1,5,2,4
2767,7.22983877815125,25,10.0,3.81846,6.9175,0.4987350921575714,0.7656289,1,1,2,2,4
6098,8.160518247477505,2,13.0,21.343,1.2196,0.5739586749754018,3.7185604,0,0,2,2,3
3131,7.047517221357296,15,13.0,3.60065,4.6965,0.3672947939955286,0.9803161,0,2,2,1,3
7464,6.173786103901937,45,3.0,3.58272,33.588,0.06430868167202572,5.5711296,2,0,1,3,1
5342,5.247024072160486,80,9.0,1.01498,42.736,0.0355672032946462,2.8536964,1,2,2,2,3
2295,7.77485576666552,7,14.0,5.4621,1.6065,1.037037037037037,0.5267025,0,1,2,1,3
4389,7.944492163932159,80,8.0,12.37698,35.112,0.6425153793574846,1.9263321,1,2,2,1,4
1391,7.4673710669175595,65,8.0,2.43425,9.0415,1.2580877066858376,0.1934881,1,1,2,2,4
3087,7.718685495198466,15,10.0,6.94575,4.6305,0.7288629737609329,0.9529569,1,2,2,2,4
4601,4.605170185988092,55,2.0,0.0,25.3055,0.0,2.1169201,2,2,5,3,1
5200,6.659293919683638,25,10.0,4.056,13.0,0.15,2.704,1,2,2,2,3
4683,7.67786350067821,80,2.0,10.11528,37.464,0.4612427930813581,2.1930489,2,2,2,4,4
5936,7.461640392208575,25,11.0,10.32864,14.84,0.2931266846361186,3.5236096,0,2,2,1,4
5649,8.006367567650246,45,9.0,16.947,25.4205,0.5310674455655868,3.1911201,1,2,2,2,2
6051,6.396929655216146,65,8.0,3.6306,39.3315,0.0991571641051066,3.6614601,1,0,2,2,4
7445,5.075173815233827,45,9.0,1.1912,33.5025,0.021490933512424447,5.5428025,1,0,5,2,3
3336,7.313220387090301,80,5.0,5.004,26.688,0.44964028776978415,1.1128896,2,2,3,3,3
5785,6.684611727667927,35,8.0,4.628,20.2475,0.13828867761452032,3.3466225,1,2,5,1,4
3344,7.02108396428914,80,10.0,3.74528,26.752,0.3349282296650718,1.1182336,1,2,3,1,3
5632,7.575584651557793,55,10.0,10.9824,30.976,0.34623579545454547,3.1719424,1,2,2,2,3
1256,6.984716320118266,65,9.0,1.35648,8.164,0.8598726114649682,0.1577536,1,1,2,1,3
4351,5.19295685089021,55,10.0,0.78318,23.9305,0.041369800045966444,1.8931201,1,2,2,2,3
4457,7.286191714702382,55,8.0,6.50722,24.5135,0.3275746017500561,1.9864849,1,2,2,2,4
4478,7.029972911706386,45,9.0,5.06014,20.151,0.2523447967842787,2.0052484,1,2,2,2,3
7232,8.1886891244442,15,11.0,26.0352,10.848,0.497787610619469,5.2301824,0,0,2,1,4
3078,7.313220387090301,45,10.0,4.617,13.851,0.4873294346978557,0.9474084,1,2,2,1,4
1366,7.24422751560335,65,10.0,1.9124,8.879,1.0248901903367496,0.1865956,1,1,2,2,3
6352,7.7406644019172415,15,10.0,14.6096,9.528,0.3620906801007557,4.0347904,1,0,2,2,4
3501,7.313220387090301,35,11.0,5.2515,12.2535,0.4284490145672665,1.2257001,0,2,3,2,3
6679,6.802394763324311,35,10.0,6.0111,23.3765,0.13475071118430904,4.4609041,1,0,5,1,4
